ProjectName;Key;title_desc;Created;Priority;Storypoint;P;S;R
DOCS;DOCS-11342;example points incorrect setting ops manager reference documentation https docs opsmanager mongodb com current reference configuration #ldap bind password noformat ldap bind passwordtype stringthe password search user mms ldap ssl bindpasswordpasswordcorresponds configuration file setting mms ldap bindpassword noformat believe example mms ldap bindpasswordpassword;2018-02-21T22:16:42.000+0000;Major - P3;0.2;1;0;4
DOCS;DOCS-11355;clarify usage maxindexbuildmemoryusagemegabytes learning maxindexbuildmemoryusagemegabytes came across unclear usage patterns maxindexbuildmemoryusagemegabytes definition https docs mongodb com manual reference parameters #param maxindexbuildmemoryusagemegabytes states applies foreground page https docs mongodb com manual core index creation #performance seems hint also applies background construction sub section falls background construction please clarify parameter applicable christopher harris looked code https github com mongodb mongo blob cf546a4ca0e96fb3bf68d44115fcde9a274ca450 src mongo db catalog index_create_impl cpp#l290 l294 param appears available foreground index builds thats case remove update latter docs link thanks diana;2018-02-26T22:28:21.000+0000;Major - P3;0.2;1;0;4
DOCS;DOCS-11357;remove mention wiredtiger snapshotting 2 gb journal data storage faq section frequently wiredtiger write disk https docs mongodb com manual faq storage #how frequently wiredtiger write disk mentioned quote mongodb configures wiredtiger create checkpoints e write snapshot data disk intervals 60 seconds 2 gigabytes journal data quote however 3 5 9 2gb threshold removed server 29210 2gb mentioned documentation also removed;2018-02-27T01:21:57.000+0000;Major - P3;0.1;1;0;4
DOCS;DOCS-10477;add autoauthmechanism automationconfig api autoauthmechanism documented automation config api endpointhttps docs opsmanager mongodb com current reference api automation config #authenticationthat parameter sets authentication method automation user use please add;2017-06-30T22:14:15.000+0000;Major - P3;0.3;1;0;4
DOCS;DOCS-11361;document views must accessed via mongos sharded cluster sharded cluster view read sending commands mongos cannot connect directly mongod issue queries view even dependent namespaces view happen reside server users attempt get commandonshardedviewnotsupportedonmongod error behavior accurate versions would nice v3 4 v3 6 documentation scanning quickly views documentation might make sense put note sections describe limitations views perhaps https docs mongodb com manual core views behavior section;2018-02-27T15:08:50.000+0000;Minor - P4;0.5;0;0;7
DOCS;DOCS-11363;clarification tls instead ssl similar docs 4295 could update ssl tls pages connect mongodb instance ssl encryption clarify deprecation old insecure ssl protocols configuration args still ssl server 29917 suggested editsconnect mongodb instance ssl encryption connect mongodb instance using encryptionto connect mongod mongos instance requires ssl encryption mode start connect mongod mongos instance requires encrypted communication start mongodb drivers support connection ssl enabled mongodb mongodb drivers support encrypted communication various mongodb utility programs supports ssl various mongodb utility programs support encrypted communicationto use ssl connections tools use ssl options use encrypted communication tools use ssl options;2018-02-27T16:59:34.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-11364;modify recommendation xfs mention data bearing nodes production notes state quote wiredtiger storage engine use xfs strongly recommended avoid performance issues may occur using ext4 wiredtiger quote would need apply arbiters perhaps restate quote wiredtiger storage engine use xfs strongly recommended data bearing nodes avoid performance issues may occur using ext4 wiredtiger quote;2018-02-27T17:16:33.000+0000;Minor - P4;0.1;0;0;7
DOCS;DOCS-10473;docs server 29822 update linux packages add usr share zoneinfo timezoneinfo default h1 documentation request summary adds new default setting mongod conf files redhat debian packages really need change current mongod conf files shown full documentation updated h1 engineering ticket descriptionthis allow users simply update local olsen database restart server see updated rules;2017-06-30T20:04:47.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-11365;urls ubuntu installation page invalid date think urls provided repos might dateim trying write puppet module install mongodb puppet 3 x cant use vox pupuli module isnt big deal documentation lists urls spaces hurts brain browser convert escape space still got 404 trying navigate address found address respond correctlyhttps repo mongodb org apt ubuntu dists xenial mongodb org 3 6 reporter briane mail mailtobrian schaefer bonfyreapp com;2018-02-27T17:23:45.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-11366;reasons enabling ldaps enable ldap authentication ops manager project https docs opsmanager mongodb com current tutorial enable ldap authentication group #select ldap phrase ssl required use ldap authenticationcould replace warning least informational box perhaps something like please note ldap default encrypted sends credentials username password plaintext could compromise insecure networks use ssl tls ldap ldaps encrypt authentication strongly recommended many modern directory services active directory active directory domain controllers require encrypted communications;2018-02-27T17:39:59.000+0000;Minor - P4;0.5;0;0;7
DOCS;DOCS-11368;built roles dbadmin + clusteradmin provide sufficient privilege atlas live migration hi page https docs atlas mongodb com import live import index html#source cluster security says quote dbadmin clusteradmin built roles provide sufficient privilege atlas perform live migration procedure quote however two roles privilege read data database hence make live migration validation fails regards lungang;2018-02-28T00:25:21.000+0000;Critical - P2;0.1;2;0;1
DOCS;DOCS-10467;fix repetition windows requirements mongodb windows install requirementsmongodb community edition requires windows server 2008 r2 windows vista later msi installer includes software dependencies automatically upgrade older version mongodb installed using msi file determine windows server 2008 r2 windows vista later didnt ask keep repeating dont ask help user determine version msi file dont include explanation;2017-06-30T01:50:18.000+0000;Major - P3;0.1;1;0;4
DOCS;DOCS-10466;note determine windows version installing mongodb windows importantif running edition windows server 2008 r2 windows 7 please install hotfix resolve issue memory mapped files windows determine running edition windows server 2008 r2 windows 7;2017-06-30T01:45:52.000+0000;Major - P3;0.1;1;0;4
DOCS;DOCS-11353;document slide bar way expand disk space 2 ways expand disk space atlas cluster 1 use slide bar 2 enable auto expand storage slide bar option documented https docs atlas mongodb com scale cluster please document thanks angela;2018-02-26T10:57:52.000+0000;Major - P3;0.1;1;0;4
DOCS;DOCS-10615;fix rpm note mms tutorial install prem rpm packages section download latest version ops manager package select rpm packages drop menu invalid ubuntu windows theres rpm ubuntu windows;2017-08-01T14:28:35.000+0000;Major - P3;0.2;1;0;4
DOCS;DOCS-11329;cm automatic restore procedure specify done via https https docs cloudmanager mongodb com tutorial restore replica set #automatic restore quote cloud manager restore snapshots perform select snapshot procedure quote might modified read quote cloud manager restore snapshots via https perform select snapshot procedure quote;2018-02-15T19:30:23.000+0000;Minor - P4;0.2;0;0;7
DOCS;DOCS-10600;explain handle promise returned stitchclient auth provider would great include example codejava stitchclient auth provider userpass emailconfirm tokenid token code handle promise returned;2017-07-31T09:59:25.000+0000;Minor - P4;0.3;0;0;7
DOCS;DOCS-11254;createindexes improvements createindexes command accepts write concern add fact examples https docs mongodb com manual reference command createindexes additionally add reference links https docs mongodb com manual reference command createindexes shell helper page https docs mongodb com manual reference method db collection createindex easy go two pages;2018-01-24T18:14:28.000+0000;Major - P3;0.7;1;0;4
DOCS;DOCS-11256;add sections nvme raid production notes ive got customer running successfully nvme asking implement raid top nothing common recommendations consulting reports raid prod notes say raid 10 limited budget better raid 10 fewer machines go un raided add shards sure different nvme used;2018-01-25T19:18:56.000+0000;Minor - P4;0.5;0;0;7
DOCS;DOCS-11260;inconsistencies bi connector installation docs bic install docs https docs mongodb com bi connector master tutorial install bi connector rhel two different inconsistencies applies debian based instructions well first issue step 1 process redhat debian based install instructions calls using package manager remove previous installs bi connector e quote sudo yum remove mongodb bi quote yet steps install make reference package managers instead use scripts functions mongosqld e quote sudo install m755 bin mongo usr bin quote later quote mongosqld install config pathtoconfigfile mongosqld conf quote first remove step would fail since package manager unaware previous installs via methods anything steps include specific files need removed edit 1 26 thanks raising issues issue covered docsp 1686 second issue every piece step 5 page makes reference mongosqld service e service mongosqld start service name actually works commands mongosql e root atx # service mongosqld status mongosqld unrecognized service root atx # service mongosql status stopped thank mariano;2018-01-26T19:55:46.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-11263;clearly instruct users specify batchsize getmore commands aggregate cursors specify initial batch size db collection aggregate https docs mongodb com manual reference method db collection aggregate #specify initial batch size aggregate data specifying batch size aggregate https docs mongodb com manual reference command aggregate #aggregate data specifying batch size statebq specify subsequent batch sizes op_get_more operations mongodb cursors would helpful instructive users linked cursor batchsize https docs mongodb com manual reference method cursor batchsize appears correct way specify batch size future getmore operations command cursor;2018-01-29T14:26:29.000+0000;Major - P3;0.1;1;0;4
DOCS;DOCS-11264;agg index runcommand examples drivers folks come spec outlining 8 10 examples aggregation drivers team provide q1;2018-01-29T20:51:19.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-10613;fix vpc peering setup step 6 match aws ui rules tab routing tables page add rule button appears first pressing edit add atlas cidr block also peering connection id;2017-08-01T10:24:10.000+0000;Major - P3;0.1;1;0;4
DOCS;DOCS-11265;mapreduce verbose option default true description verbose option mapreduce https docs mongodb com manual reference command mapreduce command statesbq verbose defaults true include timing information implementing phplib 53 originally understood mean verbose option defaults true however case going back server version 3 0 testing appears timing omitted mapreduce command result unless verbose true explicitly provided command document also sorted history mr cpp https github com mongodb mongo blob master src mongo db commands mr cpp found record option ever default true server 7649 related ticket ive found subject examples therein show explicit value used;2018-01-30T00:49:26.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-11271;index field dropindex command document containing keys index works back 2 6 noformat mongodb enterprise db runcommand createindexes java2757 indexes key score 1 name myscoreidx createdcollectionautomatically true numindexesbefore 1 numindexesafter 2 ok 1 mongodb enterprise db runcommand dropindexes java2757 index score 1 nindexeswas 2 ok 1 noformat clear documentation https docs mongodb com manual reference command dropindexes index anything index name;2018-01-30T22:10:24.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-11276;tutorial configuring red hat identity management calls mongodb 2 4 updated tutorial page https github com mongodb docs ecosystem blob master source tutorial configure red hat enterprise linux identity management txt calls installation mongodb 2 4 revised incorporate current version mongodb;2018-02-01T23:23:12.000+0000;Minor - P4;0.4;0;0;7
DOCS;DOCS-11277;consider slight clarification explain executionstats totaldocsexamined currently _explain results_ page defines number documents scanned https docs mongodb com manual reference explain results #explain executionstats totaldocsexamined asbq number documents scanned generally intuitively would mean number distinct documents examined however always case https github com mongodb mongo commit e5800d50ed4152a31630f25b5dffea106a93de07 leads confusion sometimes eg server 16512 minor change docs clarify point might prevent;2018-02-02T15:52:08.000+0000;Trivial - P5;0.2;0;0;7
DOCS;DOCS-11280;create scramsha256iterationcount setparameter server 33012 h3 descriptionadd server parameter scramsha256iterationcount value defaults 15000 configured value scramsha256iterationcount whichever larger used creating scram sha 256 credentials call createuser updateuser password changed h3 scope changes files need work much core security scram txt reference parameters txt clarify existing scramiterationcount scram sha 1 document new scramsha256iterationcount parameter add ref create update user add ref create update user changeuserpassword reference system users collection txt relnotes command line option config file options set like parameter upgrade considerations done part adding scram sha 256 ticket docs 11535 part parameter ticket h3 impact docs outside product driversh3 mvp work date reference parameters txt changes aboveh3 resources e g scope docs invision see pm 877;2018-02-05T03:40:43.000+0000;Major - P3;0.2;1;0;4
DOCS;DOCS-11281;improve dbconnectionpools growth semantics server 28822 h1 documentation request summarythis change adds new options behavior dbclient pool add comment code exportedserverparameterint serverparametertypekstartuponly maxinuseconnsperhostparameter serverparametersetgetglobal connpoolmaxinuseconnsperhost connpooloptionsmaxinuseconnsperhost exportedserverparameterint serverparametertypekstartuponly maxshardedinuseconnsperhostparameter serverparametersetgetglobal connpoolmaxshardedinuseconnsperhost connpooloptionsmaxshardedinuseconnsperhost exportedserverparameterint serverparametertypekstartuponly globalconnpoolidletimeoutparameter serverparametersetgetglobal globalconnpoolidletimeoutminutes connpooloptionsglobalconnpoolidletimeout exportedserverparameterint serverparametertypekstartuponly shardedconnpoolidletimeoutparameter serverparametersetgetglobal shardedconnpoolidletimeoutminutes connpooloptionsshardedconnpoolidletimeout code h2 scope changes parameters 4 0 txth2 impact docs outside productnoneh2 mvph2 resourcesh3 engineering ticket descriptionthe dbconnectionpool legacy connection pool backs dbclient used write operations 3 5 x hard understand occasionally problematic growth semantics documentation knob controls pool correct quote set maximum size connection pools outgoing connections mongod instances size pool prevent creation additional connections prevent connection pool retaining connections excess value connpoolmaxconnsperhost quote however explain connections retained pool remain open pool forever leading steady growth long lived outgoing server connections plateau max pool size reached even load system could following things improve dbconnectionpools semantics offer control growth add maxopenconnections option would cap number connections simultaneously created retained dbconnectionpool backwards compatibility would default infinity add idlehosttimeoutms option dbconnectionpool dumps connections host amount time spent idle instead keeping open forever backwards compatibility would default timeout strongly suggest customers large clusters many mongos set connpoolmaxconnsperhost connpoolmaxshardedconnsperhost parameters number much smaller default 200;2018-02-05T03:40:56.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-11317;minimum version 3 0 required upgrading 3 2 missing manual release notes 3 2 upgrade minor 3 0 x version number needed upgrading 3 2 absent 3 2 upgrade instructions page theres one spot 3 0 appears seems _x_ subversion deleted point https docs mongodb com manual release notes 3 2 upgrade #id1my vague memory 3 0 4 3 0 8 makes sense given release date 3 2 0 eol 3 0 right end february would helpful get fixed asap hope value found earlier commit manual;2018-02-13T21:38:36.000+0000;Major - P3;0.3;1;0;4
DOCS;DOCS-11282;add sharding metadata refresh metrics section serverstatus server 28670 h1 documentation request summary change introduce new shardingstatistics server status section following contents catalog cache statistics catalogcache subsection described https github com mongodb mongo blob bc433b50e0205dfd0a8bfb6906393d841fd8193a src mongo catalog_cache h#l197 general shard statistics described https github com mongodb mongo blob bc433b50e0205dfd0a8bfb6906393d841fd8193a src mongo db sharding_statistics h h2 scope changes h2 impact docs outside product h2 mvp h2 resources h2 scope changes h2 impact docs outside product h2 mvp h2 resources h3 engineering ticket descriptionsharding metadata refreshes occasionally demonstrated cause throughput stalls currently visibility happening looking server log trying match ftdc data order improve diagnosability introduce metadata refresh metrics serverstatus also recorded ftdc proposed metrics section called shardingstatistics behave like shardingstatistics countstaleconfigerrors counts many times threads hit stale config exception triggers metadata refreshes countdonormovechunkstarted cumulative always increasing counter many chunks node start donating whether succeeded totaldonormovechunktimemillis cumulative always increasing counter much time entire move chunk operation took excluding range deletion totaldonorchunkclonetimemillis cumulative always increasing counter much time clone phase took donor node appropriate enter critical section totalcriticalsectioncommittimemillis cumulative always increasing counter much time critical sections commit phase took period time operations collection blocked reads 3 6 onward totalcriticalsectiontimemillis cumulative always increasing counter much time entire critical section took includes time recipient took fetch latest modifications donor persist plus critical section commit time value totalcriticalsectiontimemillis totalcriticalsectioncommittimemillis gives duration catch phase critical section last mods transferred donor recipient shardingstatistics catalogcache numdatabaseentries tracks many database entries total currently catalog cache numcollectionentries tracks many collection entries total across databases currently catalog cache countstaleconfigerrors counts many times threads hit stale config exception triggers metadata refreshes totalrefreshwaittimemicros cumulative always increasing counter much time threads waiting refresh combined numactiveincrementalrefreshes tracks many incremental refreshes waiting complete currently countincrementalrefreshesstarted cumulative always increasing counter many incremental refreshes kicked numactivefullrefreshes tracks many full refreshes waiting complete currently countfullrefreshesstarted cumulative always increasing counter many full refreshes kicked countfailedrefreshes cumulative always increasing counter many full incremental refreshes failed whatever reason;2018-02-05T03:41:11.000+0000;Major - P3;0.4;1;0;4
DOCS;DOCS-11286;documentation describe mongod exit codes exit codes documentation https docs mongodb com manual reference exit codes contain information mongo 62 exit code exit code arises later version launched version data example mongod 3 6 version 3 2 data clear exit code arised situation situations;2018-02-06T12:25:27.000+0000;Trivial - P5;0.2;0;0;7
DOCS;DOCS-11287;atlas add information moving projects affects users billing please add information moving projects organisations affects users billing section move project https docs atlas mongodb com tutorial manage projects index html#move project example q customer moves projects one org using credit card another using credits happens usage charges old org using credit card charges stay behind hard requirement finance sorry;2018-02-06T12:59:11.000+0000;Minor - P4;0.2;0;0;7
DOCS;DOCS-11291;document atlas cluster upgrade process customer following questions upgrade processbesides able downgrade 3 4 consequences therewill old backups work anymorehow long upgrade takewill cluster offline upgrade things aware ofthanks angela 2 7 2018 docs triage notes restore cluster https docs atlas mongodb com restore cluster #id1 contains note restoring older version snapshot version upgrade duration concerns addressed migration downtime performance impact https docs atlas mongodb com scale cluster #migration downtime performance impact high availability concerns covered https docs atlas mongodb com faq #how service fullname deliver high availability suggested action items emphasize backup restoration compatibility snapshot restore restrictions following pages restore cluster https docs atlas mongodb com restore cluster back cluster https docs atlas mongodb com backup cluster confirm bullet engineering;2018-02-06T22:26:02.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-11294;backup point time restore section missing step start mongod ephemeral port https docs cloudmanager mongodb com tutorial restore replica set #prepare distribute snapshot step 2 gives instructions running mongodb restore utility theres step start mongod download data files first steps https docs cloudmanager mongodb com tutorial restore single database #start new temporary mongodb instance correct please add https docs cloudmanager mongodb com tutorial restore single database #start new temporary mongodb instance step https docs cloudmanager mongodb com tutorial restore replica set #prepare distribute snapshot;2018-02-07T15:40:40.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-11295;add ttlmonitorenabledfalse option pit restores destination steps add setparameter ttlmonitorenabledfalse list options starting temporary mongod pit destination restores https docs cloudmanager mongodb com tutorial restore single database #start new temporary mongodb instance new step requested docs 11294;2018-02-07T15:41:16.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-11296;issues displaying multi column toc release notes chrome browsing https docs mongodb com manual release notes 3 6 chrome noticed bits release notes table contents blanked screen resolution 1366x768 appear related issue persisted even making window much larger isnt unique 3 6 release notes saw issue 3 4 also multiple columns earlier release notes single column issues see attached screenshots comparison chrome firefox;2018-02-07T19:07:33.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-11297;3 4 mongodb osx installation incorrect download url correct linkhttps fastdl mongodb org osx mongodb osx ssl x86_64 3 4 11 tgzyour link https fastdl mongodb org osx ssl mongodb osx ssl x86_64 3 4 11 tgz;2018-02-07T22:35:17.000+0000;Major - P3;0.1;1;0;4
DOCS;DOCS-11302;document connection string options wire protocol compression see driver compression spec https github com mongodb specifications blob master source compression op_compressed rst#connection string options details;2018-02-08T18:43:37.000+0000;Major - P3;0.75;1;0;4
DOCS;DOCS-11310;clarify atlas privileges required mongomirror mongomirror documentation https docs atlas mongodb com import mongomirror #set mongodb user target service cluster implies user readwriteanydatabase anddbadminanydatabase privileges sufficient order migrate data atlas plainly stated user mongomirror migration atlas admin role role atlas allows run applyops command required mongomirror;2018-02-12T13:48:11.000+0000;Major - P3;0.1;1;0;4
DOCS;DOCS-11315;add links shards page listdatabase command shards https docs mongodb com manual core sharded cluster shards page second paragraph heading primary shard need add links tototalsizelistdatabasesalso documentation says listdatabase say listdatabases;2018-02-13T17:58:54.000+0000;Major - P3;0.1;1;0;4
DOCS;DOCS-10609;docs server 9384 unix domain socket name allow multiple mongods port different bind_ips h1 documentation request summary new transport layer specify custom unix socket paths bind_ip e g bind_ip127 0 0 1 tmp customsock sock h1 engineering ticket descriptionthis issue dependent server 9383 implemented specific use case running multiple mongods server using common port value different bind_ip settings unix domain socket name currently mongodb ##### sock ##### port number file naming convention allow one mongod port ##### unix domain socket unix domain socket name unique based bind_ip port number;2017-07-31T17:33:23.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-11316;forcetablescan preferred running wiredtiger forcetablescan mmapv1 may generate duplicate documents _id wiredtiger risk therefore forcetablescan preferred option may result significant performance gains see tools 1952 propose change default wiredtiger;2018-02-13T20:02:37.000+0000;Major - P3;0.2;1;0;4
DOCS;DOCS-11283;db getroles mention showauthenticationrestrictions option mongodb 3 6 introduced authentication restrictions pm 757 epic included adding authenticationrestrictions info output rolesinfo command extension db getroles helper parameter showauthenticationrestrictions 1 included request e g noformat db getroles showauthenticationrestrictions 1 db runcommand rolesinfo1 showauthenticationrestrictions 1 noformat current manual pages commands list new argument;2018-02-05T20:55:46.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-11128;remove redundant links decrease number links causally consistent page following sectionhttps docs mongodb com manual reference read concern index html#afterclustertime;2017-12-14T16:20:02.000+0000;Trivial - P5;0.1;0;0;7
DOCS;DOCS-11127;fix faq pause cluster line item point pause terminate cluster docs anchor https docs atlas mongodb com faq #can pause stop service clustersshould changed based new pause feature;2017-12-14T15:47:19.000+0000;Blocker - P1;0.1;2;0;1
DOCS;DOCS-11125;add note find tableau repository location windows creating tdc file tableau users may non default tableau repository example windows tableau may installed volume c tdc step page https docs mongodb com bi connector master connect tableau #create tableau datasource connection file would help add note users repository found tableau navigating file repository locationattached image looks reference;2017-12-13T20:31:03.000+0000;Minor - P4;0.1;0;0;7
DOCS;DOCS-10945;docs tools 896 add noheaderline option mongoexport please h1 documentation request summary documentation summary engineering ticketh1 engineering ticket descriptioni noticed mongoimport tool option headerline mongoexport fact want export collection csv format use hive first line fields data process big file removing first line reviewed code mongoexport github master branch still problem write headerserr exportoutput writeheader err nil return 0 err think mongoexport need add option like mongoimports headerline;2017-07-18T17:13:47.000+0000;Minor - P4;0.2;0;0;7
DOCS;DOCS-10947;update ops manager example topologies currently include unreliable psa setup production ops manager documentation includes example topology production comprised primary secondary arbiter setup found https docs opsmanager mongodb com current core deployments #redundant metadata snapshots first example listed huge caveats note box right namely fact application database ops manager uses write concern 2 yet diagram advocates arbiters count towards requirement note suggests losing one node means losing access ops manager make things worse arbiters servers primaries single server goes even blockstore would lose majority setup extremely unreliable removed favor simplistic redundant 3 server approach least visible public provided tses specifically asked due disk space concerns general think try avoid prominent psa examples part documentation thanks;2017-10-25T22:36:49.000+0000;Major - P3;0.4;1;0;4
DOCS;DOCS-10948;add details ops manager needs go offline build index documentation https docs opsmanager mongodb com current tutorial create indexes statethe automation agent sequentially take individual node replica set cluster offline build indexes looking code see conditions indexes still built background clarify different condition doc explicitly say indexes built foreground;2017-10-26T08:40:16.000+0000;Major - P3;0.3;1;0;4
DOCS;DOCS-10829;explain keep autosplit disabled upgrade 3 2 3 4 upgrade procedure https docs mongodb com manual release notes 3 4 upgrade sharded cluster 3 2 3 4 specify keep autosplit upgrade 3 2 3 4 done autosplit disabled via mongo shell helper sh disableautosplit time window autosplit activated;2017-09-26T15:36:30.000+0000;Major - P3;0.3;1;0;4
DOCS;DOCS-10951;add java driver 3 5 compatibility matrix java driver pymongo 3 5 present compatibility matrix https docs mongodb com ecosystem drivers driver compatibility reference #java driver compatibility;2017-10-26T22:23:15.000+0000;Major - P3;0.2;1;0;4
DOCS;DOCS-10953;add docs mongostats interactive option mode well missing usedeprecatedjsonkeys option h1 documentation request summary documentation summary engineering ticketh1 engineering ticket descriptionit would useful able specify names servers highlight mongostat output jump bit difficult see right side metrics specific server list use case im watching 1 particular server cluster 12;2017-07-18T17:14:45.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-10954;specify memory storage engine mongodb enterprise inmemory available enterprise 3 4 https groups google com forum #topic mongodb user atsjko6_m9sthe docs page possibly warning banner mongod error treats regular unrecognized command code unrecognized option storage inmemory engineconfig inmemorysizegbtry mongod help information code;2017-10-27T16:13:11.000+0000;Minor - P4;0.1;0;0;7
DOCS;DOCS-10956;change reference time day example edit backup ops cloud reference time day example incorrect enter timestamp next occurrence time next snapshot default 24 hour snapshot schedule often work tomorrow x time 6 hour snaphot window could work today x time long x time next snapshot due taken;2017-10-27T17:01:03.000+0000;Minor - P4;0.2;0;0;7
DOCS;DOCS-10958;shell networkmessagecompressors disabled default argument specified related server 31642 shell snappy compression disabled unless users specifically execute shell option networkmessagecompressorssnappy;2017-10-27T19:39:35.000+0000;Minor - P4;0.25;0;0;7
DOCS;DOCS-10826;update flushrouterconfig documentation describe metadata cache documentation flushrouterconfig mention command clears chunk metadata cache future commands retrieve updated chunk metadata demand;2017-09-25T19:19:39.000+0000;Major - P3;0.2;1;0;4
DOCS;DOCS-10962;document balancer 3 2 vs 3 4 write one place different behavior balancer mongodb 3 2 vs mongodb 3 43 2 balancer balance one collection time among entire cluster one chunk moved time possible run manually movechunk operations two different collections impact shards ex collection1 move chunk shard0 shard1 collection2 move chunk shard2 shard3 3 4 collection possible two migrations ongoing time two different couple shards ex shard0 shard1 shard3 shard4 mongodb perform n 2 rounded simultaneous chunk migrations balancer able balance one collection time caveat auto balancer favor balancing one collection fully looking collections means 2 collections eligible balancing collection1 many chunks moved always fill available shard pairs round second collection picked collection1 done balancing example following scenario possible + shard0 shard1 migration collection1 + shard2 shard3 migration collection1 + shard4 shard5 migration collection2 hand collection1 chunks needed balanced shard4 shard5 entry collection2 would selected auto balancer instead chunk collection1 would possible run manually movechunk operations two different collections impact shards ex collection1 move chunk shard0 shard1 collection2 move chunk shard2 shard3;2017-10-29T17:20:41.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-10964;add section index usage restrictions expr docs page regarding following pagehttps docs mongodb com master reference operator query exprplease add section describes expr index use limitations expr used within query aggregation match stage attempt rewrite aggregation expression match language expression rewrite possible allows participation query planning index selection support comparison expressions outside cmp match equivalent rewrite however support rewrite index use local document dotted field paths expr reason dotted field paths aggregation language evaluate manner match language prevents us performing rewrite without impacting correctness workaround wont possible expr use cases users supplement expr statement indexed match language statements filter lookup users continue support localfield foreignfield syntax use indexes manner 3 4;2017-10-30T13:41:03.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-10944;clarify using mongorestore oplogreplay option means must restore full dump mongorestore oplogreplay requires full dump restored noted description oplogreplay option something like oplogreplay must restore full dump replica set member cannot use options limit databases collections restored example error receive mongodb 3 4 9 noformat mongorestore username admin password redacted authenticationdatabase admin oplogreplay nsinclude foo 2017 10 25t071550 253 0500failed cannot use oplogreplay includes specified noformat;2017-10-25T12:55:51.000+0000;Major - P3;0.2;1;0;4
DOCS;DOCS-10966;incorrect shard key cardinality picture low cardinality image https docs mongodb com manual core sharding shard key #shard key cardinality section shows docs x1 goes shard range minkey x 1 instead shard b range 1 x 2;2017-10-30T15:20:55.000+0000;Minor - P4;0.5;0;0;7
DOCS;DOCS-10972;add link free tier limitations command limitations section customer raised support ticket able use upgrading m0 m2 looked command limitations free tier clusters https docs atlas mongodb com unsupported commands index html section mongodb atlas documentation clear m2 limitations m0 perhaps link back atlas m0 free tier m2 m5 limitations https docs atlas mongodb com create new cluster index html#service m0 free tier m2 m5 limitations section documentation first sentence would make obvious user;2017-11-02T02:14:42.000+0000;Minor - P4;0.1;0;0;7
DOCS;DOCS-10976;clarify diacritic insensitivity text indexes currently documentation text indexes https docs mongodb com manual core index text #text index diacritic insensitivity say diacritic insensitivity quote version 3 text index diacritic insensitive index distinguish characters contain diacritical marks non marked counterpart e specifically text index strips characters categorized diacritics unicode 8 0 character database prop list quote mostly correct algorithm misses cases oddities unicode standard algorithm takes unicode codepoint say uses standard decomposition algorithm break case c + removes diacritic characters combining cedilla character however letters like simply decompose standard decomposition algorithm get transformed l respectively see section non decomposition certain diacritics section 2 12 current unicode standard http www unicode org versions unicode10 0 0 unicodestandard 10 0 pdf think would worth clarifying diacritic stripping performed avoid confusion see server 31152;2017-11-02T19:38:51.000+0000;Major - P3;0.4;1;0;4
DOCS;DOCS-10807;comment stitch auth apikey auth thisconst stitch require stitch beconst stitch require mongodb stitch;2017-09-19T15:13:38.000+0000;Minor - P4;0.1;0;0;7
DOCS;DOCS-10985;regression 3 4 docs explain healthy members alerting like 2 0 docs ops manager 2 0 documentation provides explanation constitutes healthy replica set member https docs opsmanager mongodb com v2 0 reference alerts #number healthy members https docs opsmanager mongodb com v2 0 reference alerts #number healthy members _a replica set member healthy state reported rs status output either primary secondary hidden secondaries arbiters counted _however important information missing ops manager 3 4 documentation cloud manager documentation find alternative location might moved https docs opsmanager mongodb com v3 4 reference alerts #replica set alerts https docs opsmanager mongodb com v3 4 reference alerts #replica set alerts https docs cloudmanager mongodb com reference alerts #replica set alerts https docs cloudmanager mongodb com reference alerts #replica set alerts;2017-11-06T14:45:48.000+0000;Minor - P4;0.3;0;0;7
DOCS;DOCS-10986;create landing page migration users still running mmapv1 landing page titled migrate mmapv1 wiredtiger storage engine something like include information deprecation mmapv1 3 8 removal 4 0 links existing wt migration pages https docs mongodb com manual tutorial change standalone wiredtiger etc information supported way convert outstanding mmapv1 databases wiredtiger mentioned https jira mongodb org browse pm 713;2017-11-06T16:22:37.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-10988;missing words built roles page introductory paragraph database roles section https docs mongodb com manual reference built roles index html#all database roles needs rewrite make clear database roles apply databases except local config;2017-11-06T19:51:11.000+0000;Trivial - P5;0.1;0;0;7
