ProjectName;Key;title_desc;Type;Created;LastUpdatedStatus;LastUpdatedStatusDate;Priority;Storypoint;NumWatchers;NumComments;NumIssueLinks;NumAffectedVersions;NumFixVersions;NumChangeHistory;P;S;R
DOCS;DOCS-11208;rpm repo link shows variable rather version install page complaint regarding article given https docs mongodb com manual tutorial install mongodb red hat repository given existhttps repo mongodb org yum redhat releasever mongodb org 3 6 x86_64 visit would get 404 page found error getting error fedora 27 saying failed synchronize cache repo mongodb org 3 6 disabling please fix issue reporter subhadeep deye mail mailtocontact sdey gmail com;Bug;2018-01-13T11:34:14.000+0000;Open;2018-01-25T18:35:21.000+0000;Major - P3;0.2;0;0;0;0;0;5;1;0;4
DOCS;DOCS-6697;add documentation adding custom build version manager page https docs cloud mongodb com tutorial configure available mongodb version information adding custom build although thats possible version manager please add expected values;Task;2015-12-02T02:28:37.000+0000;Closed;2018-02-03T05:38:09.000+0000;Major - P3;0.4;7;8;1;0;0;44;1;0;4
DOCS;DOCS-9613;change location agents link using different path var lib section agents page longer settings page main deployment page agents downloads settings bottom found https docs opsmanager mongodb com current tutorial install automation agent archive #create automation data directories;Bug;2016-12-07T22:42:44.000+0000;Closed;2017-02-04T05:57:41.000+0000;Minor - P4;0.25;1;2;0;0;0;25;0;0;7
DOCS;DOCS-9594;document ldap referral support native ldap authn authz documentation specify security ldap servers parameter must specifically used redundancy https docs mongodb com manual reference configuration options #security ldap serversnot sure clients multiple ldap servers distributed across multiple locations specification ldap referral structure required mongodb would valuable point clients;Task;2016-12-05T20:08:52.000+0000;Closed;2017-01-20T16:31:53.000+0000;Major - P3;0.25;3;4;0;0;0;8;1;0;4
DOCS;DOCS-8298;linearizable read add readconcern linearizable;Task;2016-07-12T15:54:27.000+0000;Closed;2016-10-28T14:56:00.000+0000;Critical - P2;0.5;3;1;2;0;2;31;2;0;1
DOCS;DOCS-8362;mongo shell interactive command line buffer limit hi weve recently customers creating tickets e g cs 32422 cs 32039 issues hitting mongo shell command line buffer character fixed limit 4096 https github com mongodb mongo blob e5e2ecb49da979c5cc3534ae3cb76212a72e3986 src mongo shell linenoise cpp#l141 trying paste long queries shell could mention limit added _mongodb limits thresholds_ documentation page https docs mongodb com manual reference limits appear missing additionally note possibly faq format could also added _the mongo shell_ page https docs mongodb com manual mongo thank help advance regards steeve;Task;2016-07-15T15:09:20.000+0000;Closed;2017-01-25T01:38:50.000+0000;Major - P3;0.25;4;1;0;0;0;8;1;0;4
DOCS;DOCS-8381;explain force terminate backup job add information terminate backup job forcibly stop backup job;Task;2016-07-19T17:51:42.000+0000;Closed;2016-09-23T22:06:32.000+0000;Major - P3;0.5;4;2;0;1;2;27;1;0;4
DOCS;DOCS-8388;3 4 automationnotices new shell command show automationnotices probably documented;Task;2016-07-20T15:20:37.000+0000;Closed;2018-02-05T16:11:51.000+0000;Major - P3;0.5;3;2;2;0;1;28;1;0;4
DOCS;DOCS-8392;add sslclientcertificate configure backup agent ssl page also mention sslclientcertificate confusing mentioned page mongodb ssl settings linked one;Bug;2016-07-20T20:14:48.000+0000;Closed;2016-10-04T02:48:24.000+0000;Minor - P4;0.5;1;1;0;0;0;31;0;0;7
DOCS;DOCS-8405;add warning directoryperdb supported restorations opsmgr doc match cloudmgr doc user ran problem cannot backup restoration live replica set using directoryperdb option core restore overview page cloud manager docs warning added panel h5 importantunder certain conditions automated restore fails either# backup destination databases storage engines match # destination database uses settings currently preserved backup backup destination database storage engines match mongod cannot start backup restored time either# restore snapshot # change storage engine destination sharded cluster replica set match configuration snapshot destination database uses following settings automated restore fails storage directoryperdb security enableencryption wiredtiger storage wiredtiger engineconfig directoryforindexes wiredtiger panel user complained equivalent ops manager docs page v2 0 core restore overview far see advice valid ops manager could added;Improvement;2016-07-21T23:27:11.000+0000;Closed;2016-07-27T17:03:31.000+0000;Major - P3;0.25;3;0;0;0;0;13;1;0;4
DOCS;DOCS-8407;provide context cloud manager api resource references words links difficult understand contextualize without information makes page frustrating use read https docs cloudmanager mongodb com reference api;Task;2016-07-22T00:50:21.000+0000;Closed;2016-08-30T20:17:38.000+0000;Major - P3;0.25;2;0;0;0;0;12;1;0;4
DOCS;DOCS-8297;port mongodb arm64 zseries s390x ibm power platforms enterprise supports x86_64 arm64 zseries power community supports x86_64 arm64required documentation changes release notes additional platform support table publish packages architecture rather tarballs enterprise installation page enumerate supported architectures;Task;2016-07-12T15:54:25.000+0000;Closed;2016-11-14T17:55:44.000+0000;Critical - P2;1.0;2;1;5;0;2;34;2;0;1
DOCS;DOCS-8408;document user would need resync backup converting config servers csrs following documents https docs opsmanager mongodb com current tutorial convert config servers replica set https docs cloudmanager mongodb com tutorial convert config servers replica set converting config servers config server replica set backup enabled sharded cluster user would need resync backup also previous snapshots longer used restore sharded cluster would nice add warnings;Improvement;2016-07-22T03:05:40.000+0000;Closed;2016-08-22T23:37:57.000+0000;Major - P3;0.5;4;0;2;0;0;25;1;0;4
DOCS;DOCS-8422;comment mms core restore flows txt page missing information _where_ ops manager prepares stores snapshots making accessible user point time cases information important sizing file systems would guess uses head area im sure mentioned somewhere else documentation also mentioned;Bug;2016-07-25T16:40:07.000+0000;Closed;2016-09-13T17:31:04.000+0000;Minor - P4;0.5;4;0;0;0;0;27;0;0;7
DOCS;DOCS-8423;docs recommend incorrect order upgrading sharded cluster upgrade sharded clusters https docs mongodb com manual tutorial upgrade revision #upgrade sharded clusters tutorial still says upgrade mongoses first true 1 6 3 0 3 2 onward must upgrade mongods mongos preferred upgrade order config servers first shards mongoses;Bug;2016-07-25T18:20:45.000+0000;Closed;2016-08-10T23:05:39.000+0000;Major - P3;0.25;1;1;0;0;0;10;1;0;4
DOCS;DOCS-8426;opsmanager ldap support clarification due current design ldap membership likely opsmanager isnt able support directory implementations ie redhat 389 oracle directory server ibm tivoli directory server etc believe state support active directory important restrictions example groups directory using nested membership opsmanager wont able detect membership per microsoft documentation relation memberof attribute https msdn microsoft com en us library ms677943 aspx quote aware attribute lists groups contain user member attributeit contain recursive list nested predecessors example user member group c group b group b nested group memberof attribute user would list group c group b group attribute storedit computed back link attribute quote support memberof like attributes directories compatible current implementation example memberof overlay http www openldap org doc admin24 overlays html#reverse20group20membership20maintenance available openldap requires attribute invoked jndi query guess test overlay works current opsmanager version would say wont work cant see specific attribute specification ldap search https github com 10gen mms blob 6abf4e8c0afdaf80221356ccd5cbfccaac3b8a1b server src main com xgen svc core util ldaputils java#l127 l168 openldap behaviour usually rest directory implementations see line documentation directories https docs oracle com cd e19424 01 820 4813 ismemberof 5dsat index html quote attribute specific directory server instance version schema operational attribute used directory service returned ldapsearch specifically requested value attribute may modified server quote suggest mentioning supported directory activedirectory supported limitations like lack nested groups support https docs opsmanager mongodb com current tutorial configure ldap authentication #prerequisites;Improvement;2016-07-26T13:25:14.000+0000;Closed;2016-09-23T18:44:35.000+0000;Critical - P2;0.5;4;6;0;0;2;22;2;0;1
DOCS;DOCS-8435;role apiargs represents interfaceoperation rather name arg block yaml codeyaml arg_name optionname autoindexidtype booleandescription default true specify false disable automatic creation index _id field important replica sets set role false deprecated 3 2 role option removed mongodb v3 4 optional trueinterface phpmethodoperation mongodbdatabasecreatecollectionposition 1 code based behavior role replacement options settings directives would expect role replaced autoindexid role actually replaced phpmethodmongodbdatabasecreatecollection fix;Bug;2016-07-27T16:01:56.000+0000;Closed;2016-10-07T15:53:42.000+0000;Minor - P4;1.0;2;0;0;0;1;10;0;0;7
DOCS;DOCS-8435;role apiargs represents interfaceoperation rather name arg block yaml codeyaml arg_name optionname autoindexidtype booleandescription default true specify false disable automatic creation index _id field important replica sets set role false deprecated 3 2 role option removed mongodb v3 4 optional trueinterface phpmethodoperation mongodbdatabasecreatecollectionposition 1 code based behavior role replacement options settings directives would expect role replaced autoindexid role actually replaced phpmethodmongodbdatabasecreatecollection fix;Bug;2016-07-27T16:01:56.000+0000;Closed;2016-09-28T13:30:10.000+0000;Minor - P4;1.0;2;0;0;0;1;10;0;0;7
DOCS;DOCS-8436;name change disk alert affects cloud ops atlas;Task;2016-07-27T17:21:41.000+0000;Closed;2016-08-02T14:46:11.000+0000;Major - P3;0.25;1;0;0;0;1;9;1;0;4
DOCS;DOCS-8440;comment mms tutorial create cluster api txt example use mongodb 2 4 release 2 4 went eol march suggest updating example recent version;Bug;2016-07-27T18:38:03.000+0000;Closed;2017-06-21T13:06:01.000+0000;Major - P3;0.75;3;0;2;0;2;18;1;0;4
DOCS;DOCS-8412;new host restarted alert add cloud ops atlas;Task;2016-07-22T15:55:32.000+0000;Closed;2016-08-02T19:50:10.000+0000;Critical - P2;0.25;1;0;0;0;1;16;2;0;1
DOCS;DOCS-8442;comment mms tutorial create cluster api txt example document underneath paragraph quote command returns processes array goalversion field processes array contains document server run mongodb instance similar following quote match description goalversion processes field fields mentioned;Bug;2016-07-27T18:44:55.000+0000;Closed;2017-03-17T15:37:21.000+0000;Major - P3;0.5;3;14;0;0;0;33;1;0;4
DOCS;DOCS-8259;catchuptimeoutmillis replica set config setting see spec default currently 2000 milliseconds;Task;2016-07-12T15:53:16.000+0000;Closed;2016-10-05T18:32:33.000+0000;Major - P3;0.25;1;2;1;0;3;22;1;0;4
DOCS;DOCS-8112;update mongodb documentation balancer runs csrs primary server 22672 resolved sharding balancer longer runs mongos instances need update documentation training materials reflect;Task;2016-06-15T15:14:14.000+0000;Closed;2016-11-03T17:11:28.000+0000;Critical - P2;0.5;2;1;3;0;1;24;2;0;1
DOCS;DOCS-8117;deprecate single document aggregation result option prior mongodb 2 6 aggregation without stage would return results single document mongodb 2 6 introduced cursor based interface made default shell drivers 3 4 use cursor based option deprecated;Improvement;2016-06-16T18:14:49.000+0000;Closed;2016-10-15T03:31:58.000+0000;Critical - P2;0.25;5;2;2;0;1;13;2;0;1
DOCS;DOCS-8118;mongorestore namespace renaming tools 1234 3 4 0 release overview changes five new command line options nsexclude ns pattern excludes matching namespaces used multiplicity nsinclude ns pattern includes matching namespaces used multiplicity includes processed excludes permitting use combination nsfrom ns pattern nsto ns pattern correspond according order specified used multiplicity dryrun stops program restoring begins namespace pattern ns pattern permits includes excludes renames refer namespace matches pattern comprised wild cards match smallest valid occurrence includes excludes simple replacements asterisks may used wild cards replacements correspond linearly matches literal asterisks backslashes #92 must backslash escaped examples nsfrom prod nsto staging nsfrom user nsto member nsexclude tests nsexclude test nsinclude internal nsexclude top_secret complex replacements dollar sign delimited wild cards assign matching variable form var replacements need linear examples nsfrom db userstuff nsto user stuff db nsfrom test_stack coll nsto recover stack coll;Task;2016-06-16T21:34:58.000+0000;Closed;2016-11-29T00:23:32.000+0000;Major - P3;1.0;3;1;2;0;1;28;1;0;4
DOCS;DOCS-8131;explain successfully stop using automation features free tier cloud manager free trial expires groups lose access automation typically groups may using automation time managing monitoring backup agents managing mongodb deploymentsin order stop using automation groups should# ensure _package_ version automation agent least 2 7 1 please note _not_ version shown ui must check _package_ version disk # use make init scripts tool create init scripts mongodb processes already nicely described https docs cloud mongodb com tutorial stop using automation link # unmanage deployment page# login server stop automation agents also verify monitoring backup agents stopped # manually install monitoring agent optionally manually install backup agent using package instructions found deployment agents;Bug;2016-06-19T03:43:47.000+0000;Closed;2016-07-22T18:57:54.000+0000;Major - P3;1.0;2;2;0;0;1;26;1;0;4
DOCS;DOCS-8144;document new count aggregation stage 3 4 manual server 23836 added new aggregation stage count syntactic sugar group _idnull count sum1 need add new reference page giving usage information examples;Task;2016-06-21T16:03:25.000+0000;Closed;2016-11-11T21:20:25.000+0000;Major - P3;1.0;6;6;1;0;1;24;1;0;4
DOCS;DOCS-8158;c++ driver playbook 1 new c++ driver docs repo2 add sections per playbook3 add full application;Task;2016-06-03T17:32:43.000+0000;Closed;2016-09-01T20:28:38.000+0000;Major - P3;1.0;2;1;3;0;0;38;1;0;4
DOCS;DOCS-8159;comment mms tutorial profile database txt description profiler actually samples clear enough get last 20 entries every 1 minute sampling interval;Bug;2016-06-23T16:31:46.000+0000;Closed;2017-07-08T18:45:38.000+0000;Major - P3;0.2;6;4;1;0;0;28;1;0;4
DOCS;DOCS-8262;shell support system certificates server 23044 added support getting ca certificates system run mongo ssl without sslcafile shell side server presents certificate signed ca trusted operating system shell connect without errors exited error couldnt validate peers certificate real effect server side backported 3 2 6;Task;2016-07-12T15:53:21.000+0000;Closed;2016-12-15T20:00:21.000+0000;Major - P3;1.0;1;5;2;0;1;24;1;0;4
DOCS;DOCS-8166;health check mixed version sharded cluster add new mixed version sharded cluster health check health check solutions https docs cloudmanager mongodb com reference health score page;Task;2016-06-23T22:15:27.000+0000;Closed;2016-09-06T22:29:45.000+0000;Major - P3;0.5;1;0;0;0;0;25;1;0;4
DOCS;DOCS-8185;document completely remove ops manager resulting deleted hosts behavior completely remove ops manager clicked replica set cluster un manage deployment completely removed replica set cluster hosts information automatically moved deployment host mappings page global admins deleted hosts page un deleting host deleted hosts using global admin global_owner role userid mongodb processes host discoverable import automation please document product behavior see also example relevant pages https docs opsmanager mongodb com v2 0 tutorial unmanage deployment https docs opsmanager mongodb com v2 0 tutorial add existing mongodb processes;Bug;2016-06-28T22:13:27.000+0000;Closed;2018-12-20T21:09:59.000+0000;Major - P3;0.3;5;2;0;5;1;40;1;0;4
DOCS;DOCS-8197;add serverselectiontimeoutms heartbeatfrequencyms connection string uri format pagehttps docs mongodb com manual reference connection string needs serverselectiontimeoutms supported drivers since server discovery monitoring spec heartbeatfrequencyms supported single threaded drivers since server discovery monitoring spec supported multi threaded drivers well since spec 473 read preferences docs need updating;Improvement;2016-07-01T14:44:41.000+0000;Closed;2016-12-01T16:20:15.000+0000;Major - P3;0.5;2;2;2;0;1;34;1;0;4
DOCS;DOCS-8201;new journal head config option set per job add configuration enable journaling daemon heads speed recovery unclean shutdown expense default false deployment wide config via appsettings job level override;Task;2016-07-01T21:17:14.000+0000;Closed;2016-10-04T02:48:21.000+0000;Major - P3;0.5;3;2;0;0;2;42;1;0;4
DOCS;DOCS-8229;remove references waitedms read commands documentation samples mongodb documentation reference waitedms return value removed remove references docs examples https docs mongodb com manual reference command geonear #specify query condition;Improvement;2016-07-07T19:33:10.000+0000;Closed;2017-06-14T19:32:30.000+0000;Minor - P4;0.1;3;3;2;0;1;13;0;0;7
DOCS;DOCS-8231;clarify steps regarding repair data files preserve original files following document https docs mongodb com manual tutorial recover data following unexpected shutdown #repair data files preserve original filesthis document describes repairing data files using repairpath option preserve original data files unmodified however docs repairpath https docs mongodb com manual reference program mongod #cmdoption repairpath quote specifies working directory mongodb use repair operation repair completes data files option dbpath repairpath directory empty quote data repairpath directory repair completes step 2 start mongod new data directory https docs mongodb com manual tutorial recover data following unexpected shutdown #start mongod new data directory doesnt make sense repairpath specify tmp directory used repair cannot used preserve original data files repairing user take backup data files repairing rather relying repairpath;Bug;2016-07-08T01:18:58.000+0000;Closed;2016-08-29T20:23:00.000+0000;Major - P3;0.25;3;4;4;0;0;16;1;0;4
DOCS;DOCS-8244;comment mongodb atlas scale cluster txt please indicate whether downtime required various scaling operations thank;Bug;2016-07-10T17:30:17.000+0000;Closed;2016-07-22T19:51:11.000+0000;Major - P3;0.25;2;0;0;0;0;18;1;0;4
DOCS;DOCS-8249;rs initiate needed db createuser using localhost exception node fresh replset node add users enabling access control section manual tutorial enable authentication describes create first user creating new node auth enabled think list steps include new one current steps 2 3 pointing node replset arg e first node new replica set created rs initiate need run first step db createuser isnt writes permitted node yet primary db createuser command refused reason without caveat users may think error see run db createuser something wrong regards options set well followed instructions;Task;2016-07-12T04:07:59.000+0000;Closed;2018-02-09T23:03:49.000+0000;Major - P3;0.5;2;3;0;0;0;15;1;0;4
DOCS;DOCS-8177;comment manual tutorial install mongodb windows txt instruction assumes mongo installed cmongodb default installed cprogram filesmongodb;Bug;2016-06-26T16:51:07.000+0000;Closed;2016-09-27T19:37:44.000+0000;Minor - P4;0.25;1;1;1;0;0;22;0;0;7
DOCS;DOCS-8444;clarify automation agent log rotation retention gzipped logs add clarifications followinghttps docs opsmanager mongodb com current reference cluster configuration #mongodb instanceshttps docs cloudmanager mongodb com reference cluster configuration #mongodb instancesper cailin tim quote q processes logrotate sizethresholdmb10mb processes logrotate timethresholdhrs24 log file reaches 10 mb 6 hours rotate log immediately yes immediately q suppose next 18 hours new log file gets 5mb rotate 24 hours passed since process started wait additional 6 hours 24 hours since log file last rotated wait additional 6 hours q finally retention gzipped logs controlled processes logrotate percentofdiskspace correct correct quote;Task;2016-07-28T02:43:16.000+0000;Closed;2016-08-09T19:58:35.000+0000;Major - P3;0.25;2;2;1;0;0;14;1;0;4
DOCS;DOCS-8453;ops manager remove group reference admin overview section page remove grouphttps docs opsmanager mongodb com current tutorial remove group states quote please contact ops manager administrator remove company group ops manager account quote may helpful mention groups managed deleted admin section described administration overview instructions herehttps docs opsmanager mongodb com current core administration interface #groups page;Improvement;2016-07-28T22:54:23.000+0000;Closed;2016-08-02T19:51:41.000+0000;Major - P3;0.25;1;0;0;0;0;10;1;0;4
DOCS;DOCS-8588;update install instructions 3 4 replace instances 3 2 3 4 update fingerprint key url remove 32 bit instructions use full key fingerprints;Task;2016-08-12T18:07:06.000+0000;Closed;2016-09-13T20:24:59.000+0000;Major - P3;1.0;1;1;7;0;1;24;1;0;4
DOCS;DOCS-8592;comment docs ruby quick start txt delete record section first code example delete record based name dont put colon afterwards resulting syntax error copasta;Bug;2016-08-14T18:50:48.000+0000;Closed;2016-08-18T20:58:13.000+0000;Minor - P4;0.25;2;3;0;0;0;9;0;0;7
DOCS;DOCS-8593;ssl configure fips enhancements add procedures required docs sections https docs mongodb com manual tutorial configure fips https docs mongodb com manual tutorial configure ssl generate fips compliant certificates various use cases;Improvement;2016-08-15T01:19:14.000+0000;Closed;2016-08-16T19:24:05.000+0000;Major - P3;0.25;6;4;0;0;0;19;1;0;4
DOCS;DOCS-8608;include references backup restore roles mongodump mongorestore docs customers run issues trying mongodump restore global readwrite roles profiling enabled attempt dump system profile collection backup restore roles exist solution documented tools pages;Improvement;2016-08-16T13:20:11.000+0000;Closed;2017-01-17T19:04:41.000+0000;Minor - P4;0.25;3;1;0;0;0;8;0;0;7
DOCS;DOCS-8609;changing storage capacity change iops provided standard storage speed add note section https docs atlas mongodb com billing #storage capacity changing slider change iops provided standard storage speed;Task;2016-08-16T13:41:16.000+0000;Closed;2016-08-29T20:32:35.000+0000;Major - P3;0.25;1;0;0;0;0;17;1;0;4
DOCS;DOCS-8610;prodnotes rework ricardos 15 page doc testing paragraph entry per braz ricardo lorenzo lengthy document testing ones wiredtiger configuration would good incorporate recommended configuration https docs mongodb com manual administration production notes #recommended configuration section production notes well need acquire copy said document proceeding;Task;2016-08-16T14:04:26.000+0000;Closed;2016-08-23T17:13:55.000+0000;Major - P3;0.25;3;1;0;0;0;9;1;0;4
DOCS;DOCS-8614;automation config uses architecture field deprecates bits field update files includes automation configuration mongodbversions rst reference api automation config txt;Task;2016-08-16T18:12:59.000+0000;Closed;2016-08-22T23:37:03.000+0000;Major - P3;0.25;1;0;0;0;0;11;1;0;4
DOCS;DOCS-8584;comment manual reference program mongoexport txt please add note use writing fields export clear tutorial like mongoexport database c collection f field1 field2;Bug;2016-08-12T08:26:40.000+0000;Closed;2016-08-12T19:10:42.000+0000;Minor - P4;0.25;2;3;1;0;0;15;0;0;7
DOCS;DOCS-8620;clarify authentication multiple databases provide collective permissions https docs mongodb com manual core security users clarify logged different databases several users concurrently shell case collective permissions authenticated users want authenticated particular database execute db logout database;Improvement;2016-08-17T03:30:29.000+0000;Closed;2018-02-06T20:12:28.000+0000;Major - P3;0.5;3;4;1;0;0;13;1;0;4
DOCS;DOCS-8633;document new mongodump behavior views new 3 4 tools add support dumping views mongodump default behavior dump views metadata restored functional views mongodump new option viewsascollections specified mongodump dump data produced applicable view without metadata restored standard collections another database viewsascollections dump contain data standard collections source database older versions mongodump incapable dumping views attempting use 3 2 version mongodump fail;Task;2016-08-19T15:52:31.000+0000;Closed;2016-11-17T16:52:34.000+0000;Major - P3;0.5;3;1;1;0;1;17;1;0;4
DOCS;DOCS-8634;write doc atlas regarding lack stop pause status weve customers contact us regarding cannot pause stop atlas clusters tricky one word documentation suppose simpleatlas clusters individual nodes capable paused stopped atlas clusters create terminate statuses capable invoked user;Improvement;2016-08-19T17:51:40.000+0000;Closed;2016-08-24T17:11:19.000+0000;Major - P3;0.25;2;0;0;0;0;9;1;0;4
DOCS;DOCS-8635;update reset auth settings account managed deployments note currently say clear settings time tutorial next sentence tells cant reset managed deployments;Task;2016-08-19T19:56:40.000+0000;Closed;2016-09-13T17:31:13.000+0000;Minor - P4;0.5;2;2;0;0;0;22;0;0;7
DOCS;DOCS-8639;add mongodb atlas expose oplog faq answer yes common requirement meteor users meteor 1 4 introduced support mongodb 3 2 hence mongodb atlas order access oplog database user must read access local database create user necessary read privileges local database add new user security tab called example oploguser restrict privileges selecting show advanced options menu choosing read local associated role restrict user oploguser perform read operations local database;Task;2016-08-22T14:40:47.000+0000;Closed;2016-08-24T17:09:50.000+0000;Major - P3;0.25;1;0;0;0;0;13;1;0;4
DOCS;DOCS-8661;cloud agent release notes v20160823 h4 automation agent changelog 3 0 0 1798 released 2016 08 24 support management monitoring backup agents power linux fix systemd automation agent packages shut managed processes agent shutdownh4 monitoring agent changelog released 2016 08 24 5 2 0 331 support power linuxh4 backup agent changelog released 2016 08 24 4 5 0 412 support power linux;Task;2016-08-24T01:50:20.000+0000;Closed;2016-08-24T15:03:37.000+0000;Major - P3;0.25;1;0;0;0;1;6;1;0;4
DOCS;DOCS-8668;revise cursor skip docs current cursor skip reference almost entirely 2012 could updating observations mostly andrew aldridge behavior consider doesnt really mean trying mean also skip limit statements much long line broken legible often expensive paragraphs technical accuracy regard cpu vs io performance perhaps suspect final paragraph dense;Improvement;2016-08-24T19:16:45.000+0000;Closed;2018-03-05T23:37:26.000+0000;Minor - P4;1.0;3;4;1;0;1;18;0;0;7
DOCS;DOCS-8670;link db collection bulkwrite method bulk methods see quite people saying 2 6 bulk api depreciated replaced 3 2 db collection bulkwrite case think page needs clear message link new api otherwise developers likely start coding using old api;Improvement;2016-08-24T20:22:40.000+0000;Closed;2016-11-15T17:03:27.000+0000;Minor - P4;0.25;5;2;1;0;0;17;0;0;7
DOCS;DOCS-8632;mongoimport support merge new option mode insert upsert merge defaults insert distinction options follows insert always inserts new document upsert _replace_ existing documents insert otherwise relies upsertfields merge _modify_ existing documents insert otherwise relies upsertfields preserves values overwritten use upsert deprecated aliases modeupsert;Task;2016-08-19T15:37:18.000+0000;Closed;2016-11-18T15:32:27.000+0000;Major - P3;1.0;3;1;1;0;1;19;1;0;4
DOCS;DOCS-8448;add css visually indicate external links jmikola reviewing php library port restructured text suggested might want add visual indicator external links seems sensible wed discuss define inter manual links count externalfont awesome external link icon http fontawesome io icon external link already using fa sphinx giza applies classreference external external links well easy fix add icon external class;Improvement;2016-07-28T17:26:18.000+0000;Closed;2016-08-12T23:40:15.000+0000;Major - P3;0.25;1;0;0;0;0;12;1;0;4
DOCS;DOCS-8548;explain map multiple ldap groups single om role read comments;Task;2016-08-10T20:57:20.000+0000;Closed;2016-09-20T16:39:45.000+0000;Major - P3;0.5;2;1;0;0;2;28;1;0;4
DOCS;DOCS-8538;comment mongodb atlas billing txt sayatlas charges data transfer according data originates atlas tabulates data transfer costs daily charges data transfer increase follows lowest highestsmall fix sayatlas charges data transfer according data ends atlas tabulates data transfer costs daily charges data transfer increase follows lowest highest;Bug;2016-08-09T20:19:27.000+0000;Closed;2016-08-11T20:35:33.000+0000;Major - P3;0.25;1;0;0;0;0;10;1;0;4
DOCS;DOCS-8462;connection string language fixes wording awkwardmost drivers implement kind connection pooling handle behind scenes stringspecifies replica set read preference connection read preference values following fails wrap chrome browser mac os x rest text runs ad think second users possessive specify database name associated users credentials users collection exist database client connecting;Bug;2016-07-30T18:05:15.000+0000;Closed;2016-12-01T16:19:58.000+0000;Trivial - P5;0.25;4;2;2;0;0;21;0;0;7
DOCS;DOCS-8471;fix explanation indexes get updated first paragraph https docs mongodb com manual core write performance #indexes readbq every insert update delete operation mongodb must update _every_ index associated collection addition data assuming document doesnt move indexes associated fields change part operation get updated perhaps phrase along lines ofbq every insert update delete operation mongodb must update every index associated fields changed addition data insert remove operations sparse partial indexes may updated document index entry mmapv1 document moves every index containing document must updated;Task;2016-08-01T16:41:32.000+0000;Closed;2016-09-08T22:14:44.000+0000;Major - P3;1.0;9;6;0;0;0;18;1;0;4
DOCS;DOCS-8472;fix tag aware sharding toc toc tag aware sharding https docs mongodb com manual tutorial administer shard tags duplicate entry note duplicate tag aware sharding administration sharding scope;Bug;2016-08-01T19:36:56.000+0000;Closed;2016-08-09T15:02:26.000+0000;Major - P3;0.25;1;2;0;0;0;14;1;0;4
DOCS;DOCS-8476;3 2 9 user run killop currentop operations addition command shell helper pages need blurb onhttps docs mongodb com manual tutorial manage users roles #create role manage current operations;Bug;2016-08-02T04:00:05.000+0000;Closed;2016-09-23T14:44:05.000+0000;Major - P3;0.25;1;1;1;0;1;28;1;0;4
DOCS;DOCS-8478;size count accuracy unexpected shutdown wt docs 7979 quote reported inaccurate information via docs 5682 saying size count updated every 1000 document writes clarified server 24266 update memory cache every 1000 document writes updates become persistent wiredtigerkvenginesyncsizeinfo called commonly every 60 seconds part wiredtigerkvenginehavedropsqueued means number drift much event unclean shutdown much 60 seconds worth writes quote apply correction command count https docs mongodb com manual reference command count dbstats https docs mongodb com manual reference command dbstats #behavior db collection stats https docs mongodb com manual reference method db collection stats #unexpected shutdown count db stats https docs mongodb com manual reference method db stats #behavior;Task;2016-08-02T14:58:23.000+0000;Closed;2016-08-23T16:01:00.000+0000;Major - P3;1.0;1;2;1;0;0;19;1;0;4
DOCS;DOCS-8482;lastdatasize field hosts resource see comment https jira mongodb org browse cloudp 12155focusedcommentid1347240pagecom atlassian jira plugin system issuetabpanelscomment tabpanel#comment 1347240;Task;2016-08-02T18:16:03.000+0000;Closed;2016-08-22T23:36:10.000+0000;Major - P3;0.25;1;0;0;0;1;16;1;0;4
DOCS;DOCS-8484;automation memory storage engine mongodb enterprise 3 2 8+ support comes cloud manager week ops manager 3 4 looks like docs ticket created documentation would likely require changes ops cloudhttps docs cloudmanager mongodb com core backup preparations #storage engine;Task;2016-08-02T21:03:51.000+0000;Closed;2016-10-05T23:02:11.000+0000;Critical - P2;1.0;4;2;0;0;4;45;2;0;1
DOCS;DOCS-8547;sharding downgrade procedure csrs sccc missing minoptimerecovery document cleanup step downgrade procedure https docs mongodb com manual release notes 3 2 downgrade #downgrade 3 2 sharded cluster csrs sccc missing step clear minoptimerecovery document following two steps added1 following step 1 https docs mongodb com manual release notes 3 2 downgrade #id1 primary shard find minoptimerecovery document ensure minoptimeupdaters value zero minoptimerecovery document ensures shards running csrs config server always see latest chunks metadata migration value minoptimeupdaters zero means either active migration waited complete previous migration failed midway shard recovered recovery happens stepping primary new newly elected primary clear minoptimeupdaters field successfully step must done shards primary 2 part step 6 https docs mongodb com manual release notes 3 2 downgrade #id5 stepping 3 2 shard intention downgrade minoptimerecovery document mentioned step 1 must cleared step performed newly elected 3 2 primary try contact already downgraded csrs config server fail become primary shards replica set become stuck order primary shard remove minoptimerecovery document following command code use admin db system version remove _id minoptimerecovery writeconcern w majority wtimeout 30000 code rest step 6;Bug;2016-08-10T18:23:27.000+0000;Closed;2016-08-12T14:08:54.000+0000;Major - P3;0.25;7;1;0;0;0;12;1;0;4
DOCS;DOCS-8494;add note zoom affects datetime selections add note top tutorial view diagnostics zooming changes datetime selections current display filter affects cloud atlas;Task;2016-08-03T15:40:03.000+0000;Closed;2016-08-16T13:03:02.000+0000;Major - P3;0.25;1;0;0;0;1;17;1;0;4
